4534232|20171113|4534232|FIRM|-5448808|12212800|1|MVN|5560652|1065032-106-AALIB|1|20200822|
4578902|20200909|4578902|SHIPPING|-5081227|5480247|1||5560655|1065084-101-AALIB|1|20201029|
4564371|20161020|4564371|TERMSET|-5479548|11854681|1|MVN|5560656|1065032-106-AALIB|1|20201026|
4578902|20200909|4578902|SHIPPING|-5081227|5480247|1||5560659|1065084-101-AALIB|1|20201029|
4587402|20201020|4587402|FIRM|-5509116|13725130|1|BLS|5560661|1065032-101-NAAUS|1|20201020|
4587404|20201020|4587404|FIRM|-5509118|13725132|1|BLS|5560664|1065032-101-NAAUS|1|20201020|
4589078|20201029|4589078|SHIPPING|-5067548|8533921|1||5560667|1065084-101-AALIB|1|20201029|
4581304|20200922|4581304|EBOOK1|-5500907|13704987|2|SAF|5560668|1065031-123-AALIB|1|20200922|
4588490|20201027|4588490|EBOOK1|-5510605|13728201|1|MLN|5560669|1065089-101-AALIB|1|20201027|
4588491|20201027|4588491|EBOOK1|-5510606|13728202|1|MLN|5560670|1065089-101-AALIB|1|20201027|
4588488|20201027|4588488|EBOOK1|-5510603|13728199|1|MLN|5560671|1065089-101-AALIB|1|20201027|
4588494|20201027|4588494|EBOOK1|-5510609|13728205|1|JC|5560672|1065087-110-KAQHV|1|20201027|
4588495|20201027|4588495|EBOOK1|-5510610|13728206|1|KK|5560673|1065034-104-KASZV|1|20201027|
4589079|20201029|4589079|EAPPROVAL|-5511470|13728898|1||5560674|1065031-105-KBADW|1|20201029|
4588498|20201027|4588498|EBOOK1|-5510613|13728209|1|KK|5560675|1065034-104-KAQJN|1|20201027|
4588496|20201027|4588496|EBOOK1|-5510611|13728207|1|KK|5560676|1065034-104-KAQHN|1|20201027|
4588493|20201027|4588493|EBOOK1|-5510608|13728204|1|MLN|5560677|1065089-101-AALIB|1|20201027|
4587610|20201022|4587610|EBOOK1|-5509448|13725994|1|RHW|5560678|1065032-116-KAQKA|1|20201022|
4587611|20201022|4587611|EBOOK1|-5509449|13725995|1|DVK|5560679|1065087-101-AALIB|1|20201022|
4588492|20201027|4588492|EBOOK1|-5510607|13728203|1|MLN|5560680|1065089-101-AALIB|1|20201027|
4588489|20201027|4588489|EBOOK1|-5510604|13728200|1|MLN|5560681|1065089-101-AALIB|1|20201027|
4525454|20200803|4525454|FIRM|-5440030|13653089|1||5560682|1026080-1-AABNN|1|20200821|
4525453|20200803|4525453|FIRM|-5440029|13653078|1||5560683|1026080-1-AABNN|1|20200821|
4588388|20201026|4588388|VISUAL|-5510489|13728055|1|BLS|5560684|1065032-101-NAAUS|1|20201026|
4587746|20201022|4587746|VISUAL|-5509603|13726301|1|HEL|5560685|1065082-102-AALIB|1|20201022|
4587737|20201022|4587737|VISUAL|-5509594|13726296|1|HEL|5560686|1065082-102-AALIB|1|20201022|
4525420|20200706|4525420|FIRM|-5439996|13630940|1||5560687|1026080-1-AABNN|1|20200821|
4525421|20200707|4525421|FIRM|-5439997|13631593|1||5560688|1026080-1-AABNN|1|20200821|
4534258|20200721|4534258|FIRM|-5448834|13638941|1|KMC|5560689|1065032-125-AALIB|1|20200822|
4534259|20200721|4534259|FIRM|-5448835|13638942|2|KMC|5560692|1065032-125-AALIB|1|20200822|
4534265|20200722|4534265|FIRM|-5448841|13639041|1|KMC|5560695|1065032-125-AALIB|1|20200822|
4534266|20200722|4534266|FIRM|-5448842|13639042|1|KMC|5560698|1065032-125-AALIB|1|20200822|
4534267|20200722|4534267|FIRM|-5448843|13639043|1|KMC|5560701|1065032-125-AALIB|1|20200822|
4534268|20200722|4534268|FIRM|-5448844|13639044|1|KMC|5560704|1065032-125-AALIB|1|20200822|
4534271|20200722|4534271|FIRM|-5448847|13639049|1|KMC|5560707|1065032-125-AALIB|1|20200822|
4534274|20200722|4534274|FIRM|-5448850|13639054|2|KMC|5560710|1065032-125-AALIB|1|20200822|
4534276|20200722|4534276|FIRM|-5448852|13639058|1|KMC|5560713|1065032-125-AALIB|1|20200822|
4534277|20200722|4534277|FIRM|-5448853|13639059|1|KMC|5560716|1065032-125-AALIB|1|20200822|
4534278|20200722|4534278|FIRM|-5448854|13639062|1|KMC|5560719|1065032-125-AALIB|1|20200822|
4534280|20200722|4534280|FIRM|-5448856|13639067|2|KMC|5560722|1065032-125-AALIB|1|20200822|
4534282|20200722|4534282|FIRM|-5448858|13639069|1|KMC|5560725|1065032-125-AALIB|1|20200822|
4534286|20200722|4534286|FIRM|-5448862|13639084|1|KMC|5560728|1065032-125-AALIB|1|20200822|
4534287|20200722|4534287|FIRM|-5448863|13639087|2|KMC|5560731|1065032-125-AALIB|1|20200822|
4525422|20200722|4525422|FIRM|-5439998|13637542|1||5560742|1026080-1-AABNN|1|20200821|
4534289|20200722|4534289|FIRM|-5448865|13639090|2|KMC|5560743|1065032-125-AALIB|1|20200822|
4534290|20200722|4534290|FIRM|-5448866|13639130|2|KMC|5560746|1065032-125-AALIB|1|20200822|
4534291|20200722|4534291|FIRM|-5448867|13639131|1|KMC|5560749|1065032-125-AALIB|1|20200822|
4534292|20200722|4534292|FIRM|-5448868|13639132|2|KMC|5560752|1065032-125-AALIB|1|20200822|
4525424|20200722|4525424|FIRM|-5440000|13637541|1||5560755|1026080-1-AABNN|1|20200821|
4534297|20200722|4534297|FIRM|-5448873|13639140|1|KMC|5560756|1065032-125-AALIB|1|20200822|
4534298|20200722|4534298|FIRM|-5448874|13639141|1|KMC|5560759|1065032-125-AALIB|1|20200822|
4589095|20201029|4589095|SHIPPING|-5081801|5480338|1||5560762|1065084-101-AALIB|1|20201029|
4589100|20201029|4589100|COVID19APP|-5511494|13729112|2||5560763|1065032-110-AALIB|1|20201029|
4578058|20200902|4578058|SHIPPING|-5087114|5480341|1||5560766|1065084-101-AALIB|1|20201029|
